Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Length,Sequence Number,Acknowledgment Number,Flags,Window Size,Checksum,Payload (Hex),Truncated
2024-09-08T08:29:44.611Z,8.8.4.4,443,172.20.165.84,56109,TCP,66,3370687611,2148532864,10,640,ddf7,e00af690bdbbb01f8c2cc030080045000034cc5800003f0651f708080404...,No
2024-09-08T08:29:44.661Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230560586,1343226368,10,512,dc39,68e59e61f51fe00af690bdbb08004500002889ca400080061391ac14a554...,No
2024-09-08T08:29:44.669Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370687611,1343750784,18,640,f4fd,e00af690bdbb68e59e61f51f08004500006ecc5c00003f0651b908080404...,No
2024-09-08T08:29:44.671Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230560656,1343750656,18,512,c825,68e59e61f51fe00af690bdbb08004500004f89cb400080061369ac14a554...,No
2024-09-08T08:29:44.724Z,15.197.206.217,5222,172.20.165.84,55971,TCP,93,3610190472,1343755653,18,5509,742b,e00af690bdbb68e59e61f51f080045b8004fba0540006b0624e40fc5ced9...,No
2024-09-08T08:29:44.725Z,172.20.165.84,55971,15.197.206.217,5222,TCP,83,3308467684,1343750651,18,507,8ac9,68e59e61f51fe00af690bdbb0800450000453c9b400080068e10ac14a554...,No
2024-09-08T08:29:44.727Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370687650,1343226496,10,640,db4c,e00af690bdbb68e59e61f51f080045000028cc5e00003f0651fd08080404...,No
2024-09-08T08:29:44.929Z,15.197.206.217,5222,172.20.165.84,55971,TCP,60,3610190501,1343231365,10,5509,8651,e00af690bdbb68e59e61f51f080045b80028ba0640006b06250a0fc5ced9...,No
2024-09-08T08:29:44.945Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230560656,1343750656,18,512,f31a,68e59e61f51fe00af690bdbb0800450000e889cc4000800612cfac14a554...,No
2024-09-08T08:29:44.948Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370687842,1343226496,10,640,da8c,e00af690bdbb68e59e61f51f080045000028cc6600003f0651f508080404...,No
2024-09-08T08:29:44.950Z,8.8.4.4,443,172.20.165.84,56109,TCP,676,3370687842,1343750784,18,640,3c41,e00af690bdbb68e59e61f51f080045000296cc6700003f064f8608080404...,No
2024-09-08T08:29:44.993Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230561278,1343226366,10,510,d8a0,68e59e61f51fe00af690bdbb08004500002889cd40008006138eac14a554...,No
2024-09-08T08:29:45.001Z,8.8.4.4,443,172.20.165.84,56109,TCP,93,3370687842,1343750784,18,640,b804,e00af690bdbb68e59e61f51f08004500004fcc6800003f0651cc08080404...,No
2024-09-08T08:29:45.003Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230561317,1343750653,18,509,94a4,68e59e61f51fe00af690bdbb08004500004f89ce400080061366ac14a554...,No
2024-09-08T08:29:45.134Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370687881,1343226496,10,640,d7d0,e00af690bdbb68e59e61f51f080045000028cc6b00003f0651f008080404...,No
2024-09-08T08:29:45.247Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230561317,1343750653,18,509,4043,68e59e61f51fe00af690bdbb0800450000e889cf4000800612ccac14a554...,No
2024-09-08T08:29:45.255Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688073,1343226496,10,640,d710,e00af690bdbb68e59e61f51f080045000028cc7700003f0651e408080404...,No
2024-09-08T08:29:45.257Z,8.8.4.4,443,172.20.165.84,56109,TCP,123,3370688073,1343750784,18,640,7b59,e00af690bdbb68e59e61f51f08004500006dcc7900003f06519d08080404...,No
2024-09-08T08:29:45.300Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230561386,1343226365,10,509,d74e,68e59e61f51fe00af690bdbb08004500002889d040008006138bac14a554...,No
2024-09-08T08:29:45.307Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370688073,1343750784,18,640,0104,e00af690bdbb68e59e61f51f080045000261cc7b00003f064fa708080404...,No
2024-09-08T08:29:45.308Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230561955,1343750651,18,507,a10d,68e59e61f51fe00af690bdbb08004500004f89d1400080061363ac14a554...,No
2024-09-08T08:29:45.316Z,172.20.165.84,57583,20.189.173.26,443,TCP,55,410251769,1343226367,10,511,f0ed,68e59e61f51fe00af690bdbb080045000029ef7b40008006f812ac14a554...,No
2024-09-08T08:29:45.318Z,20.189.173.26,443,172.20.165.84,57583,TCP,66,4267818541,2148532864,10,640,4137,e00af690bdbb68e59e61f51f0800450000342a0a00003f063e7a14bdad1a...,No
2024-09-08T08:29:45.441Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688112,1343226496,10,640,d46b,e00af690bdbb68e59e61f51f080045000028cc8200003f0651d908080404...,No
2024-09-08T08:29:45.560Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230561955,1343750651,18,507,f58b,68e59e61f51fe00af690bdbb0800450000e889d24000800612c9ac14a554...,No
2024-09-08T08:29:45.566Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688304,1343226496,10,640,d3ab,e00af690bdbb68e59e61f51f080045000028cc8b00003f0651d008080404...,No
2024-09-08T08:29:45.568Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370688304,1343750784,18,640,f643,e00af690bdbb68e59e61f51f080045000260cc8c00003f064f9708080404...,No
2024-09-08T08:29:45.617Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230562523,1343226368,10,512,d1f3,68e59e61f51fe00af690bdbb08004500002889d3400080061388ac14a554...,No
2024-09-08T08:29:45.625Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370688304,1343750784,18,640,7dd5,e00af690bdbb68e59e61f51f08004500006ecc8e00003f06518708080404...,No
2024-09-08T08:29:45.628Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230562593,1343750656,18,512,5a94,68e59e61f51fe00af690bdbb08004500004f89d4400080061360ac14a554...,No
2024-09-08T08:29:45.748Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688343,1343226496,10,640,d106,e00af690bdbb68e59e61f51f080045000028cc8f00003f0651cc08080404...,No
2024-09-08T08:29:45.847Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230562593,1343750656,18,512,d154,68e59e61f51fe00af690bdbb0800450000e889d54000800612c6ac14a554...,No
2024-09-08T08:29:45.852Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688535,1343226496,10,640,d046,e00af690bdbb68e59e61f51f080045000028cc9d00003f0651be08080404...,No
2024-09-08T08:29:45.854Z,8.8.4.4,443,172.20.165.84,56109,TCP,645,3370688535,1343750784,18,640,b195,e00af690bdbb68e59e61f51f080045000277cc9e00003f064f6e08080404...,No
2024-09-08T08:29:45.902Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230563184,1343226366,10,510,ce79,68e59e61f51fe00af690bdbb08004500002889d6400080061385ac14a554...,No
2024-09-08T08:29:45.903Z,172.20.165.84,56286,52.123.253.85,443,TCP,55,782312359,1343226368,10,512,4074,68e59e61f51fe00af690bdbb080045000029888540008006ef0fac14a554...,No
2024-09-08T08:29:45.909Z,52.123.253.85,443,172.20.165.84,56286,TCP,66,1038122084,2148532466,10,242,96e2,e00af690bdbb68e59e61f51f0800450000343acb00003f06bdbf347bfd55...,No
2024-09-08T08:29:45.911Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370688535,1343750784,18,640,426f,e00af690bdbbb01f8c2cc03008004500006ecca300003f06517208080404...,No
2024-09-08T08:29:45.912Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230563254,1343750653,18,509,68c9,68e59e61f51fe00af690bdbb08004500004f89d740008006135dac14a554...,No
2024-09-08T08:29:46.056Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688574,1343226496,10,640,cd8a,e00af690bdbb68e59e61f51f080045000028cca400003f0651b708080404...,No
2024-09-08T08:29:46.058Z,162.159.134.234,443,172.20.165.84,55907,TCP,183,3338292674,1343750162,18,18,fdb6,e00af690bdbb68e59e61f51f0800450000a9195f00003f06e6fda29f86ea...,No
2024-09-08T08:29:46.107Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588159442,1343226364,10,508,79f3,68e59e61f51fe00af690bdbb0800450000289aa940008006e533ac14a554...,No
2024-09-08T08:29:46.159Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230563254,1343750653,18,509,87fb,68e59e61f51fe00af690bdbb0800450000e889d84000800612c3ac14a554...,No
2024-09-08T08:29:46.165Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688766,1343226496,10,640,ccca,e00af690bdbb68e59e61f51f080045000028ccb100003f0651aa08080404...,No
2024-09-08T08:29:46.168Z,8.8.4.4,443,172.20.165.84,56109,TCP,653,3370688766,1343750784,18,640,324f,e00af690bdbb68e59e61f51f08004500027fccb200003f064f5208080404...,No
2024-09-08T08:29:46.213Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230563853,1343226363,10,507,caf8,68e59e61f51fe00af690bdbb08004500002889d9400080061382ac14a554...,No
2024-09-08T08:29:46.223Z,8.8.4.4,443,172.20.165.84,56109,TCP,93,3370688766,1343750784,18,640,b230,e00af690bdbb68e59e61f51f08004500004fccb700003f06517d08080404...,No
2024-09-08T08:29:46.225Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230563892,1343750651,18,507,fa62,68e59e61f51fe00af690bdbb08004500004f89da40008006135aac14a554...,No
2024-09-08T08:29:46.361Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688805,1343226496,10,640,ca25,e00af690bdbb68e59e61f51f080045000028ccb900003f0651a208080404...,No
2024-09-08T08:29:46.498Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230563892,1343750651,18,507,3ce8,68e59e61f51fe00af690bdbb0800450000e889db4000800612c0ac14a554...,No
2024-09-08T08:29:46.507Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370688997,1343226496,10,640,c965,e00af690bdbb68e59e61f51f080045000028ccca00003f06519108080404...,No
2024-09-08T08:29:46.509Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370688997,1343750784,18,640,34f2,e00af690bdbb68e59e61f51f080045000260cccd00003f064f5608080404...,No
2024-09-08T08:29:46.556Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230564460,1343226368,10,512,c7ad,68e59e61f51fe00af690bdbb08004500002889dc40008006137fac14a554...,No
2024-09-08T08:29:46.565Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370688997,1343750784,18,640,a761,e00af690bdbb68e59e61f51f08004500006eccd300003f06514208080404...,No
2024-09-08T08:29:46.567Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230564530,1343750656,18,512,135c,68e59e61f51fe00af690bdbb08004500004f89dd400080061357ac14a554...,No
2024-09-08T08:29:46.670Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689036,1343226496,10,640,c6c0,e00af690bdbb68e59e61f51f080045000028ccdd00003f06517e08080404...,No
2024-09-08T08:29:46.815Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230564530,1343750656,18,512,7d58,68e59e61f51fe00af690bdbb0800450000e889de4000800612bdac14a554...,No
2024-09-08T08:29:46.823Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689228,1343226496,10,640,c600,e00af690bdbb68e59e61f51f080045000028ccf200003f06516908080404...,No
2024-09-08T08:29:46.826Z,8.8.4.4,443,172.20.165.84,56109,TCP,676,3370689228,1343750784,18,640,7a36,e00af690bdbb68e59e61f51f080045000296ccf300003f064efa08080404...,No
2024-09-08T08:29:46.866Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230565152,1343226366,10,510,c414,68e59e61f51fe00af690bdbb08004500002889df40008006137cac14a554...,No
2024-09-08T08:29:46.871Z,8.8.4.4,443,172.20.165.84,56109,TCP,93,3370689228,1343750784,18,640,6e5a,e00af690bdbb68e59e61f51f08004500004fccf500003f06513f08080404...,No
2024-09-08T08:29:46.874Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230565191,1343750653,18,509,8199,68e59e61f51fe00af690bdbb08004500004f89e0400080061354ac14a554...,No
2024-09-08T08:29:46.976Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689267,1343226496,10,640,c344,e00af690bdbb68e59e61f51f080045000028ccf900003f06516208080404...,No
2024-09-08T08:29:47.195Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230565191,1343750653,18,509,961c,68e59e61f51fe00af690bdbb0800450000e889e14000800612baac14a554...,No
2024-09-08T08:29:47.203Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689459,1343226496,10,640,c284,e00af690bdbb68e59e61f51f080045000028cd0a00003f06515108080404...,No
2024-09-08T08:29:47.205Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370689459,1343750784,18,640,aafc,e00af690bdbb68e59e61f51f080045000260cd0b00003f064f1808080404...,No
2024-09-08T08:29:47.252Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230565759,1343226363,10,507,c0d1,68e59e61f51fe00af690bdbb08004500002889e2400080061379ac14a554...,No
2024-09-08T08:29:47.262Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370689459,1343750784,18,640,4117,e00af690bdbb68e59e61f51f08004500006ecd0e00003f06510708080404...,No
2024-09-08T08:29:47.264Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230565829,1343750651,18,507,3e74,68e59e61f51fe00af690bdbb08004500004f89e3400080061351ac14a554...,No
2024-09-08T08:29:47.387Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689498,1343226496,10,640,bfdf,e00af690bdbb68e59e61f51f080045000028cd1100003f06514a08080404...,No
2024-09-08T08:29:47.566Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230565829,1343750651,18,507,a877,68e59e61f51fe00af690bdbb0800450000e889e44000800612b7ac14a554...,No
2024-09-08T08:29:47.575Z,162.159.134.234,443,172.20.165.84,55907,TCP,135,3338292674,1343750162,18,18,d24d,e00af690bdbb68e59e61f51f0800450000791a1d00003f06e66fa29f86ea...,No
2024-09-08T08:29:47.577Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689690,1343226496,10,640,bf1f,e00af690bdbbb01f8c2cc030080045000028cd1c00003f06513f08080404...,No
2024-09-08T08:29:47.578Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370689690,1343750784,18,640,72f6,e00af690bdbb68e59e61f51f080045000260cd1d00003f064f0608080404...,No
2024-09-08T08:29:47.581Z,172.20.165.84,56109,8.8.4.4,443,TCP,89,3230566397,1343750656,18,512,b1ee,68e59e61f51fe00af690bdbb08004500004b89e5400080061353ac14a554...,No
2024-09-08T08:29:47.584Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370689725,1343750784,18,640,2c60,e00af690bdbb68e59e61f51f08004500006ecd1e00003f0650f708080404...,No
2024-09-08T08:29:47.585Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230566467,1343750656,18,512,4c57,68e59e61f51fe00af690bdbb08004500004f89e640008006134eac14a554...,No
2024-09-08T08:29:47.623Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588159523,1343226364,10,508,79a2,68e59e61f51fe00af690bdbb0800450000289aaa40008006e532ac14a554...,No
2024-09-08T08:29:47.632Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689764,1343226496,10,640,bc57,e00af690bdbb68e59e61f51f080045000028cd1f00003f06513c08080404...,No
2024-09-08T08:29:47.634Z,162.159.134.234,443,172.20.165.84,55907,TCP,104,3338292674,1343750162,18,18,db08,e00af690bdbbb01f8c2cc03008004500005a1a3a00003f06e671a29f86ea...,No
2024-09-08T08:29:47.680Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588159573,1343226364,10,508,7970,68e59e61f51fe00af690bdbb0800450000289aab40008006e531ac14a554...,No
2024-09-08T08:29:47.901Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230566467,1343750656,18,512,f033,68e59e61f51fe00af690bdbb0800450000e889e74000800612b4ac14a554...,No
2024-09-08T08:29:47.910Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689956,1343226496,10,640,bb97,e00af690bdbb68e59e61f51f080045000028cd3600003f06512508080404...,No
2024-09-08T08:29:47.913Z,8.8.4.4,443,172.20.165.84,56109,TCP,160,3370689956,1343750784,18,640,1f32,e00af690bdbb68e59e61f51f080045000092cd3700003f0650ba08080404...,No
2024-09-08T08:29:47.960Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230566573,1343226368,10,512,bbad,68e59e61f51fe00af690bdbb08004500002889e8400080061373ac14a554...,No
2024-09-08T08:29:47.968Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370689956,1343750784,18,640,7242,e00af690bdbb68e59e61f51f080045000261cd3c00003f064ee608080404...,No
2024-09-08T08:29:47.970Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230567142,1343750653,18,509,050a,68e59e61f51fe00af690bdbb08004500004f89e940008006134bac14a554...,No
2024-09-08T08:29:48.103Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370689995,1343226496,10,640,b8cd,e00af690bdbb68e59e61f51f080045000028cd3f00003f06511c08080404...,No
2024-09-08T08:29:48.242Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230567142,1343750653,18,509,cff1,68e59e61f51fe00af690bdbb0800450000e889ea4000800612b1ac14a554...,No
2024-09-08T08:29:48.250Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370690187,1343226496,10,640,b80d,e00af690bdbb68e59e61f51f080045000028cd5300003f06510808080404...,No
2024-09-08T08:29:48.252Z,8.8.4.4,443,172.20.165.84,56109,TCP,621,3370690187,1343750784,18,640,ec09,e00af690bdbb68e59e61f51f08004500025fcd5400003f064ed008080404...,No
2024-09-08T08:29:48.303Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230567709,1343226363,10,507,b65b,68e59e61f51fe00af690bdbb08004500002889eb400080061370ac14a554...,No
2024-09-08T08:29:48.319Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370690187,1343750784,18,640,1056,e00af690bdbb68e59e61f51f08004500006ecd5600003f0650bf08080404...,No
2024-09-08T08:29:48.321Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230567779,1343750656,18,512,391c,68e59e61f51fe00af690bdbb08004500004f89ec400080061348ac14a554...,No
2024-09-08T08:29:48.410Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370690226,1343226496,10,640,b569,e00af690bdbb68e59e61f51f080045000028cd5900003f06510208080404...,No
2024-09-08T08:29:48.553Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230567779,1343750656,18,512,b268,68e59e61f51fe00af690bdbb0800450000e889ed4000800612aeac14a554...,No
2024-09-08T08:29:48.561Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370690418,1343226496,10,640,b4a9,e00af690bdbb68e59e61f51f080045000028cd6400003f0650f708080404...,No
2024-09-08T08:29:48.564Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370690418,1343750784,18,640,e698,e00af690bdbb68e59e61f51f080045000260cd6500003f064ebe08080404...,No
2024-09-08T08:29:48.614Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230568347,1343226366,10,510,b2f3,68e59e61f51fe00af690bdbb08004500002889ee40008006136dac14a554...,No
2024-09-08T08:29:48.622Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370690418,1343750784,18,640,058c,e00af690bdbb68e59e61f51f08004500006ecd6600003f0650af08080404...,No
2024-09-08T08:29:48.624Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230568417,1343750654,18,510,0494,68e59e61f51fe00af690bdbb08004500004f89ef400080061345ac14a554...,No
2024-09-08T08:29:48.718Z,162.159.134.234,443,172.20.165.84,55907,TCP,127,3338292674,1343750162,18,18,96a2,e00af690bdbb68e59e61f51f0800450000711a6700003f06e62da29f86ea...,No
2024-09-08T08:29:48.770Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588159646,1343226363,10,507,7928,68e59e61f51fe00af690bdbb0800450000289aac40008006e530ac14a554...,No
2024-09-08T08:29:48.850Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230568417,1343750654,18,510,6cf5,68e59e61f51fe00af690bdbb0800450000e889f04000800612abac14a554...,No
2024-09-08T08:29:48.857Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370690649,1343226496,10,640,b144,e00af690bdbb68e59e61f51f080045000028cd7500003f0650e608080404...,No
2024-09-08T08:29:48.860Z,8.8.4.4,443,172.20.165.84,56109,TCP,645,3370690649,1343750784,18,640,fac9,e00af690bdbb68e59e61f51f080045000277cd7600003f064e9608080404...,No
2024-09-08T08:29:48.901Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230569008,1343226364,10,508,af79,68e59e61f51fe00af690bdbb08004500002889f140008006136aac14a554...,No
2024-09-08T08:29:48.909Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370690649,1343750784,18,640,21fa,e00af690bdbb68e59e61f51f08004500006ecd8b00003f06508a08080404...,No
2024-09-08T08:29:48.911Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230569078,1343750651,18,507,758c,68e59e61f51fe00af690bdbb08004500004f89f2400080061342ac14a554...,No
2024-09-08T08:29:49.025Z,162.159.134.234,443,172.20.165.84,55907,TCP,131,3338292674,1343750162,18,18,f34e,e00af690bdbb68e59e61f51f0800450000751a6c00003f06e624a29f86ea...,No
2024-09-08T08:29:49.073Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588159723,1343226363,10,507,78db,68e59e61f51fe00af690bdbb0800450000289aad40008006e52fac14a554...,No
2024-09-08T08:29:49.167Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230569078,1343750651,18,507,6d27,68e59e61f51fe00af690bdbb0800450000e889f34000800612a8ac14a554...,No
2024-09-08T08:29:49.175Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370690880,1343226496,10,640,adc8,e00af690bdbb68e59e61f51f080045000028ce1c00003f06503f08080404...,No
2024-09-08T08:29:49.178Z,8.8.4.4,443,172.20.165.84,56109,TCP,123,3370690880,1343750784,18,640,351e,e00af690bdbb68e59e61f51f08004500006dce1d00003f064ff908080404...,No
2024-09-08T08:29:49.230Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230569147,1343226363,10,507,ae08,68e59e61f51fe00af690bdbb08004500002889f4400080061367ac14a554...,No
2024-09-08T08:29:49.237Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370690880,1343750784,18,640,8030,e00af690bdbb68e59e61f51f080045000261ce4200003f064de008080404...,No
2024-09-08T08:29:49.240Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230569716,1343750656,18,512,0aa2,68e59e61f51fe00af690bdbb08004500004f89f540008006133fac14a554...,No
2024-09-08T08:29:49.332Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370690919,1343226496,10,640,ab23,e00af690bdbb68e59e61f51f080045000028ce6300003f064ff808080404...,No
2024-09-08T08:29:49.475Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230569716,1343750656,18,512,a79b,68e59e61f51fe00af690bdbb0800450000e889f64000800612a5ac14a554...,No
2024-09-08T08:29:49.483Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370691111,1343226496,10,640,aa63,e00af690bdbb68e59e61f51f080045000028cebe00003f064f9d08080404...,No
2024-09-08T08:29:49.487Z,8.8.4.4,443,172.20.165.84,56109,TCP,123,3370691111,1343750784,18,640,94b9,e00af690bdbb68e59e61f51f08004500006dcec000003f064f5608080404...,No
2024-09-08T08:29:49.531Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230569785,1343226368,10,512,aa9e,68e59e61f51fe00af690bdbb08004500002889f7400080061364ac14a554...,No
2024-09-08T08:29:49.548Z,8.8.4.4,443,172.20.165.84,56109,TCP,623,3370691111,1343750784,18,640,7e76,e00af690bdbb68e59e61f51f080045000261cedc00003f064d4608080404...,No
2024-09-08T08:29:49.549Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230570354,1343750654,18,510,a16d,68e59e61f51fe00af690bdbb08004500004f89f840008006133cac14a554...,No
2024-09-08T08:29:49.638Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370691150,1343226496,10,640,a7be,e00af690bdbb68e59e61f51f080045000028cefc00003f064f5f08080404...,No
2024-09-08T08:29:49.745Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230570354,1343750654,18,510,2d7f,68e59e61f51fe00af690bdbb0800450000e889f94000800612a2ac14a554...,No
2024-09-08T08:29:49.752Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370691342,1343226496,10,640,a6fe,e00af690bdbb68e59e61f51f080045000028cf4800003f064f1308080404...,No
2024-09-08T08:29:49.755Z,8.8.4.4,443,172.20.165.84,56109,TCP,659,3370691342,1343750784,18,640,8ac9,e00af690bdbb68e59e61f51f080045000285cf4a00003f064cb408080404...,No
2024-09-08T08:29:49.802Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230570959,1343226363,10,507,a526,68e59e61f51fe00af690bdbb08004500002889fa400080061361ac14a554...,No
2024-09-08T08:29:49.810Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370691342,1343750784,18,640,a6f8,e00af690bdbb68e59e61f51f08004500006ecf5000003f064ec508080404...,No
2024-09-08T08:29:49.812Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230571029,1343750651,18,507,96d9,68e59e61f51fe00af690bdbb08004500004f89fb400080061339ac14a554...,No
2024-09-08T08:29:49.946Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370691381,1343226496,10,640,a434,e00af690bdbb68e59e61f51f080045000028cf5500003f064f0608080404...,No
2024-09-08T08:29:50.031Z,172.20.165.84,56109,8.8.4.4,443,TCP,246,3230571029,1343750651,18,507,4838,68e59e61f51fe00af690bdbb0800450000e889fc40008006129fac14a554...,No
2024-09-08T08:29:50.037Z,8.8.4.4,443,172.20.165.84,56109,TCP,60,3370691573,1343226496,10,640,a374,e00af690bdbb68e59e61f51f080045000028cf5f00003f064efc08080404...,No
2024-09-08T08:29:50.064Z,8.8.4.4,443,172.20.165.84,56109,TCP,622,3370691573,1343750784,18,640,e57a,e00af690bdbb68e59e61f51f080045000260cf6200003f064cc108080404...,No
2024-09-08T08:29:50.106Z,172.20.165.84,56109,8.8.4.4,443,TCP,54,3230571597,1343226368,10,512,a1bc,68e59e61f51fe00af690bdbb08004500002889fd40008006135eac14a554...,No
2024-09-08T08:29:50.116Z,8.8.4.4,443,172.20.165.84,56109,TCP,124,3370691573,1343750784,18,640,3cdb,e00af690bdbb68e59e61f51f08004500006ecf6500003f064eb008080404...,No
2024-09-08T08:29:50.118Z,172.20.165.84,56109,8.8.4.4,443,TCP,93,3230571667,1343750656,18,512,5b42,68e59e61f51fe00af690bdbb08004500004f89fe400080061336ac14a554...,No
2024-09-08T08:29:50.254Z,162.159.134.234,443,172.20.165.84,55907,TCP,273,3338292674,1343750162,18,18,a4fb,e00af690bdbb68e59e61f51f0800450001031ad600003f06e52ca29f86ea...,No
2024-09-08T08:29:50.304Z,172.20.165.84,55907,162.159.134.234,443,TCP,54,2588159942,1343226368,10,512,77fb,68e59e61f51fe00af690bdbb0800450000289aae40008006e52eac14a554...,No
